dataset,question,run_number,overall_score,tool_precision,tool_recall,tool_f1,param_score,answer_score,answer_match_score,num_turns,duration_ms,total_input_tokens,total_output_tokens,total_tokens,total_cost_usd,source_file,cost_per_question
ln_haiku-4-5-20251001,Execute personalised article rank with damping factor 0.8 on Paddington and I want to know the score...,1,0.38888888888888884,1.0,0.5,0.6666666666666666,0.5,0.0,0.0,4,5552,14,223,30935,0.1426593,results_haiku-4-5-20251001/ln_results_20251118_234509.json,0.1426593
ln_haiku-4-5-20251001,Execute personalised article rank with damping factor 0.8 on Paddington and I want to know the score...,2,0.5555555555555555,1.0,0.5,0.6666666666666666,0.5,0.5,0.5,4,5201,14,204,66746,0.2659974,results_haiku-4-5-20251001/ln_results_20251118_225121.json,0.2659974
ln_haiku-4-5-20251001,I want to know the number of articulation points. Reply strictly with 'points:answer',1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,3447,12,73,15689,0.0866072,results_haiku-4-5-20251001/ln_results_20251118_234509.json,0.0866072
ln_haiku-4-5-20251001,I want to know the number of articulation points. Reply strictly with 'points:answer',2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4117,12,73,23405,0.1132002,results_haiku-4-5-20251001/ln_results_20251118_225121.json,0.1132002
ln_haiku-4-5-20251001,I want to run Degree Centrality with reverse orientation and get the centrality of Farringdon statio...,1,0.7666666666666666,0.6666666666666666,1.0,0.8,0.5,1.0,1.0,9,7906,26,292,10982,0.0846282,results_haiku-4-5-20251001/ln_results_20251118_234509.json,0.0846282
ln_haiku-4-5-20251001,I want to run Degree Centrality with reverse orientation and get the centrality of Farringdon statio...,2,0.6333333333333333,0.3333333333333333,0.5,0.4,0.5,1.0,1.0,9,7083,26,315,10429,0.08041799999999999,results_haiku-4-5-20251001/ln_results_20251118_225121.json,0.08041799999999999
ln_haiku-4-5-20251001,Call harmonic centrality and get the centrality scores for stations Westminster and Waterloo. Answer...,1,0.6904761904761906,0.4,1.0,0.5714285714285715,0.5,1.0,1.0,14,9540,36,395,3083,0.070246,results_haiku-4-5-20251001/ln_results_20251118_234509.json,0.070246
ln_haiku-4-5-20251001,Call harmonic centrality and get the centrality scores for stations Westminster and Waterloo. Answer...,2,0.3913043478260869,0.09523809523809523,1.0,0.17391304347826084,0.0,1.0,1.0,7,93667,22,281,13979,1.146653,results_haiku-4-5-20251001/ln_results_20251118_225121.json,1.146653
ln_haiku-4-5-20251001,I want to run closeness centrality with the Wasserman-Faust formula and get scores for stations West...,1,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,4,5108,14,163,2039,0.035933099999999996,results_haiku-4-5-20251001/ln_results_20251118_234509.json,0.035933099999999996
ln_haiku-4-5-20251001,I want to run closeness centrality with the Wasserman-Faust formula and get scores for stations West...,2,0.8888888888888888,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,4,4798,14,168,2064,0.0360495,results_haiku-4-5-20251001/ln_results_20251118_225121.json,0.0360495
